Ledger_Number,Ledger_Date,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum
90616995,2024-09-08T20:00:21.000Z,40,10.0,14.5,30.0,10.0,580.0
90617495,2024-09-08T20:32:31.000Z,39,15.0,13.58974358974359,20.0,10.0,530.0
90617995,2024-09-08T21:04:40.000Z,41,10.0,12.902439024390244,20.0,10.0,529.0
90618495,2024-09-08T21:37:01.000Z,47,15.0,17.893617021276597,221.0,10.0,841.0
90618995,2024-09-08T22:09:20.000Z,17,15.0,17.352941176470587,20.0,15.0,295.0
90619495,2024-09-08T22:41:30.000Z,19,15.0,16.57894736842105,20.0,10.0,315.0
90619995,2024-09-08T23:13:40.000Z,39,10.0,12.820512820512821,20.0,10.0,500.0
90620495,2024-09-08T23:45:52.000Z,43,15.0,13.255813953488373,20.0,10.0,570.0
90620995,2024-09-09T00:18:02.000Z,56,13.5,906.6428571428571,50000.0,10.0,50772.0
90621495,2024-09-09T00:50:20.000Z,43,15.0,14.651162790697674,30.0,10.0,630.0
90621995,2024-09-09T01:22:40.000Z,47,10.0,14.085106382978724,30.0,10.0,662.0
90622495,2024-09-09T01:54:51.000Z,51,10.0,12.294117647058824,20.0,10.0,627.0
90622995,2024-09-09T02:26:52.000Z,49,10.0,13.061224489795919,20.0,10.0,640.0
90623495,2024-09-09T02:59:02.000Z,42,13.5,13.142857142857142,20.0,10.0,552.0
90623995,2024-09-09T03:31:20.000Z,55,10.0,12.727272727272727,20.0,10.0,700.0
90624495,2024-09-09T04:03:22.000Z,40,10.0,12.675,20.0,10.0,507.0
90624995,2024-09-09T04:35:22.000Z,27,15.0,18.703703703703702,30.0,15.0,505.0
90625495,2024-09-09T05:07:22.000Z,37,10.0,12.621621621621621,20.0,10.0,467.0
90625995,2024-09-09T05:39:32.000Z,63,15.0,14.174603174603174,30.0,10.0,893.0
90626495,2024-09-09T06:11:30.000Z,45,15.0,13.266666666666667,20.0,10.0,597.0
90626995,2024-09-09T06:43:30.000Z,28,15.0,15.607142857142858,20.0,10.0,437.0
90627495,2024-09-09T07:15:30.000Z,46,15.0,13.73913043478261,20.0,10.0,632.0
90627995,2024-09-09T07:47:31.000Z,45,15.0,14.933333333333334,30.0,10.0,672.0
90628495,2024-09-09T08:19:41.000Z,57,15.0,14.350877192982455,30.0,10.0,818.0
90628995,2024-09-09T08:51:50.000Z,42,15.0,13.571428571428571,20.0,10.0,570.0
90629495,2024-09-09T09:24:12.000Z,45,15.0,14.88888888888889,30.0,10.0,670.0
90629995,2024-09-09T09:56:40.000Z,40,15.0,16.75,150.0,10.0,670.0
90630495,2024-09-09T10:29:01.000Z,23,15.0,15.956521739130435,20.0,10.0,367.0
90630995,2024-09-09T11:01:30.000Z,45,10.0,13.088888888888889,27.0,10.0,589.0
90631495,2024-09-09T11:33:51.000Z,18,15.0,15.666666666666666,20.0,10.0,282.0
90631995,2024-09-09T12:06:01.000Z,57,10.0,12.947368421052632,26.0,10.0,738.0
90632495,2024-09-09T12:38:10.000Z,48,10.0,14.104166666666666,30.0,10.0,677.0
90632995,2024-09-09T13:10:00.000Z,44,15.0,13.681818181818182,22.0,10.0,602.0
90633495,2024-09-09T13:42:10.000Z,46,11.0,14.478260869565217,30.0,10.0,666.0
90633995,2024-09-09T14:14:00.000Z,34,15.0,15.794117647058824,30.0,10.0,537.0
90634495,2024-09-09T14:46:02.000Z,45,10.0,13.155555555555555,20.0,10.0,592.0
90634995,2024-09-09T15:18:11.000Z,37,15.0,15.783783783783784,30.0,10.0,584.0
90635495,2024-09-09T15:50:31.000Z,49,15.0,13.061224489795919,20.0,10.0,640.0
90635995,2024-09-09T16:22:40.000Z,60,13.5,13.216666666666667,20.0,10.0,793.0
90636495,2024-09-09T16:54:32.000Z,49,15.0,13.306122448979592,20.0,10.0,652.0
90636995,2024-09-09T17:26:40.000Z,37,10.0,12.864864864864865,20.0,10.0,476.0
90637495,2024-09-09T17:58:40.000Z,40,10.0,12.625,20.0,10.0,505.0
90637995,2024-09-09T18:30:41.000Z,42,15.0,13.571428571428571,20.0,10.0,570.0
90638495,2024-09-09T19:02:41.000Z,38,10.0,15.921052631578947,150.0,10.0,605.0
90638995,2024-09-09T19:34:32.000Z,31,15.0,14.161290322580646,20.0,10.0,439.0
90639495,2024-09-09T20:06:32.000Z,32,15.0,13.5,20.0,10.0,432.0
90639995,2024-09-09T20:38:41.000Z,28,12.5,13.392857142857142,20.0,10.0,375.0
90640495,2024-09-09T21:10:41.000Z,50,15.0,17.52,221.0,10.0,876.0
90640995,2024-09-09T21:42:50.000Z,56,10.0,16.535714285714285,221.0,10.0,926.0
90641495,2024-09-09T22:15:11.000Z,11,20.0,17.0,20.0,10.0,187.0
90641995,2024-09-09T22:47:32.000Z,40,15.0,13.3,20.0,10.0,532.0
90642495,2024-09-09T23:19:30.000Z,42,10.0,12.404761904761905,24.0,10.0,521.0
90642995,2024-09-09T23:51:40.000Z,43,10.0,13.046511627906977,20.0,10.0,561.0
90643495,2024-09-10T00:23:42.000Z,66,10.0,12.803030303030303,46.0,10.0,845.0
90643995,2024-09-10T00:55:51.000Z,23,15.0,14.652173913043478,20.0,10.0,337.0
90644495,2024-09-10T01:28:00.000Z,32,10.0,12.96875,20.0,10.0,415.0
90644995,2024-09-10T02:00:21.000Z,48,10.0,12.8125,20.0,10.0,615.0
90645495,2024-09-10T02:32:40.000Z,50,15.0,13.58,20.0,10.0,679.0
90645995,2024-09-10T03:04:31.000Z,44,10.0,13.068181818181818,30.0,10.0,575.0
90646495,2024-09-10T03:36:40.000Z,50,15.0,14.6,30.0,10.0,730.0
90646995,2024-09-10T04:08:40.000Z,48,15.0,15.1875,30.0,10.0,729.0
90647495,2024-09-10T04:40:40.000Z,52,10.0,12.673076923076923,20.0,10.0,659.0
90647995,2024-09-10T05:12:40.000Z,47,10.0,12.382978723404255,20.0,10.0,582.0
90648495,2024-09-10T05:44:32.000Z,28,13.5,13.535714285714286,20.0,10.0,379.0
90648995,2024-09-10T06:16:31.000Z,15,16.0,17.0,20.0,12.0,255.0
90649495,2024-09-10T06:48:50.000Z,42,10.0,12.857142857142858,20.0,10.0,540.0
90649995,2024-09-10T07:21:20.000Z,20,15.0,33.7,221.0,10.0,674.0
90650495,2024-09-10T07:53:20.000Z,49,15.0,13.306122448979592,20.0,10.0,652.0
90650995,2024-09-10T08:25:20.000Z,37,10.0,12.567567567567568,20.0,10.0,465.0
90651495,2024-09-10T08:57:21.000Z,41,15.0,13.292682926829269,20.0,10.0,545.0
90651995,2024-09-10T09:29:11.000Z,21,15.0,14.523809523809524,20.0,10.0,305.0
90652495,2024-09-10T10:01:01.000Z,28,15.0,15.357142857142858,20.0,10.0,430.0
90652995,2024-09-10T10:33:11.000Z,36,11.0,13.305555555555555,20.0,10.0,479.0
90653495,2024-09-10T11:05:31.000Z,35,10.0,12.571428571428571,20.0,10.0,440.0
90653995,2024-09-10T11:38:01.000Z,41,15.0,13.902439024390244,20.0,10.0,570.0
90654495,2024-09-10T12:10:00.000Z,59,10.0,12.779661016949152,20.0,10.0,754.0
90654995,2024-09-10T12:41:50.000Z,42,10.0,12.5,20.0,10.0,525.0
90655495,2024-09-10T13:13:41.000Z,43,15.0,13.767441860465116,20.0,10.0,592.0
90655995,2024-09-10T13:45:41.000Z,47,10.0,12.446808510638299,20.0,10.0,585.0
90656495,2024-09-10T14:17:41.000Z,52,10.0,15.423076923076923,150.0,10.0,802.0
90656995,2024-09-10T14:49:50.000Z,35,10.0,12.857142857142858,20.0,10.0,450.0
90657495,2024-09-10T15:22:01.000Z,30,12.5,17.833333333333332,150.0,10.0,535.0
90657995,2024-09-10T15:54:10.000Z,47,10.0,13.191489361702128,20.0,10.0,620.0
90658495,2024-09-10T16:26:01.000Z,34,10.0,13.147058823529411,20.0,10.0,447.0
90658995,2024-09-10T16:57:51.000Z,38,10.0,13.18421052631579,20.0,10.0,501.0
90659495,2024-09-10T17:30:12.000Z,22,15.0,14.318181818181818,20.0,10.0,315.0
90659995,2024-09-10T18:02:41.000Z,35,10.0,13.142857142857142,20.0,10.0,460.0
90660495,2024-09-10T18:35:01.000Z,25,15.0,14.16,20.0,10.0,354.0
90660995,2024-09-10T19:07:12.000Z,48,10.0,12.229166666666666,20.0,10.0,587.0
90661495,2024-09-10T19:39:21.000Z,55,10.0,12.545454545454545,20.0,10.0,690.0
90661995,2024-09-10T20:11:40.000Z,46,10.0,12.282608695652174,20.0,10.0,565.0
90662495,2024-09-10T20:43:52.000Z,53,10.0,11.79245283018868,20.0,10.0,625.0
90662995,2024-09-10T21:16:12.000Z,37,10.0,12.702702702702704,20.0,10.0,470.0
90663495,2024-09-10T21:48:32.000Z,40,15.0,13.55,20.0,10.0,542.0
90663995,2024-09-10T22:21:10.000Z,38,12.5,22.526315789473685,221.0,10.0,856.0
90664495,2024-09-10T22:53:30.000Z,38,10.0,13.289473684210526,20.0,10.0,505.0
90664995,2024-09-10T23:25:51.000Z,38,10.0,12.026315789473685,20.0,10.0,457.0
90665495,2024-09-10T23:58:01.000Z,37,15.0,13.72972972972973,20.0,10.0,508.0
90665995,2024-09-11T00:30:10.000Z,39,10.0,12.948717948717949,20.0,10.0,505.0
90666495,2024-09-11T01:02:21.000Z,40,10.0,12.875,20.0,10.0,515.0
90666995,2024-09-11T01:34:30.000Z,55,10.0,110.45454545454545,5290.0,10.0,6075.0
90667495,2024-09-11T02:06:50.000Z,50,11.0,17.26,221.0,10.0,863.0
90667995,2024-09-11T02:38:50.000Z,43,10.0,12.906976744186046,20.0,10.0,555.0
90668495,2024-09-11T03:11:01.000Z,53,10.0,13.150943396226415,20.0,10.0,697.0
90668995,2024-09-11T03:44:20.000Z,46,10.0,12.717391304347826,20.0,10.0,585.0
90669495,2024-09-11T04:16:20.000Z,33,10.0,13.030303030303031,20.0,10.0,430.0
90669995,2024-09-11T04:48:21.000Z,42,15.0,16.952380952380953,150.0,10.0,712.0
90670495,2024-09-11T05:20:31.000Z,36,12.5,13.472222222222221,20.0,10.0,485.0
90670995,2024-09-11T05:52:32.000Z,35,15.0,13.685714285714285,20.0,10.0,479.0
90671495,2024-09-11T06:24:42.000Z,58,10.0,16.482758620689655,221.0,10.0,956.0
90671995,2024-09-11T06:56:51.000Z,40,10.0,12.525,20.0,10.0,501.0
90672495,2024-09-11T07:29:11.000Z,42,12.5,12.976190476190476,20.0,10.0,545.0
90672995,2024-09-11T08:01:42.000Z,48,13.5,13.1875,20.0,10.0,633.0
90673495,2024-09-11T08:33:51.000Z,35,15.0,14.17142857142857,20.0,10.0,496.0
90673995,2024-09-11T09:06:01.000Z,17,15.0,15.705882352941176,20.0,10.0,267.0
90674495,2024-09-11T09:38:10.000Z,56,10.0,12.678571428571429,20.0,10.0,710.0
90674995,2024-09-11T10:10:30.000Z,43,15.0,13.534883720930232,20.0,10.0,582.0
90675495,2024-09-11T10:42:50.000Z,42,15.0,13.5,20.0,10.0,567.0
90675995,2024-09-11T11:15:01.000Z,46,15.0,13.652173913043478,20.0,10.0,628.0
90676495,2024-09-11T11:47:40.000Z,37,15.0,14.054054054054054,20.0,10.0,520.0
90676995,2024-09-11T12:20:10.000Z,41,10.0,12.804878048780488,20.0,10.0,525.0
90677495,2024-09-11T12:52:30.000Z,54,10.0,12.62962962962963,20.0,10.0,682.0
90677995,2024-09-11T13:24:51.000Z,45,15.0,18.57777777777778,221.0,10.0,836.0
90678495,2024-09-11T13:57:10.000Z,36,11.0,13.38888888888889,20.0,10.0,482.0
90678995,2024-09-11T14:29:30.000Z,40,11.0,16.875,150.0,10.0,675.0
90679495,2024-09-11T15:01:51.000Z,56,10.0,12.982142857142858,23.0,10.0,727.0
90679995,2024-09-11T15:34:20.000Z,41,10.0,19.878048780487806,150.0,10.0,815.0
90680495,2024-09-11T16:06:21.000Z,37,15.0,13.91891891891892,20.0,10.0,515.0
90680995,2024-09-11T16:38:41.000Z,44,13.5,14.090909090909092,35.0,10.0,620.0
90681495,2024-09-11T17:11:41.000Z,71,15.0,28.985915492957748,122.0,10.0,2058.0
90681995,2024-09-11T17:50:01.000Z,50,15.0,13.66,20.0,10.0,683.0
90682495,2024-09-11T18:32:21.000Z,52,15.0,13.76923076923077,20.0,10.0,716.0
90682995,2024-09-11T19:18:51.000Z,52,10.0,12.807692307692308,20.0,10.0,666.0
90683495,2024-09-11T19:51:20.000Z,47,15.0,13.638297872340425,20.0,10.0,641.0
90683995,2024-09-11T20:23:02.000Z,44,15.0,13.795454545454545,20.0,10.0,607.0
90684495,2024-09-11T20:55:01.000Z,30,10.0,13.0,20.0,10.0,390.0
90684995,2024-09-11T21:26:41.000Z,44,15.0,13.909090909090908,20.0,10.0,612.0
90685495,2024-09-11T21:58:31.000Z,42,10.0,13.023809523809524,20.0,10.0,547.0
90685995,2024-09-11T22:30:41.000Z,19,15.0,15.263157894736842,20.0,10.0,290.0
90686495,2024-09-11T23:02:50.000Z,49,10.0,12.857142857142858,20.0,10.0,630.0
90686995,2024-09-11T23:34:42.000Z,55,10.0,12.218181818181819,20.0,10.0,672.0
90687495,2024-09-12T00:06:32.000Z,35,12.0,13.628571428571428,20.0,10.0,477.0
90687995,2024-09-12T00:38:41.000Z,43,10.0,59.27906976744186,1000.0,10.0,2549.0
90688495,2024-09-12T01:10:51.000Z,47,10.0,12.97872340425532,20.0,10.0,610.0
90688995,2024-09-12T01:42:52.000Z,50,13.5,13.62,32.0,10.0,681.0
90689495,2024-09-12T02:15:10.000Z,30,15.0,15.666666666666666,20.0,10.0,470.0
90689995,2024-09-12T02:47:20.000Z,32,10.0,12.65625,20.0,10.0,405.0
90690495,2024-09-12T03:19:21.000Z,45,12.0,13.044444444444444,20.0,10.0,587.0
90690995,2024-09-12T03:51:31.000Z,46,15.0,13.73913043478261,20.0,10.0,632.0
90691495,2024-09-12T04:23:40.000Z,30,13.5,17.9,150.0,10.0,537.0
90691995,2024-09-12T04:55:32.000Z,47,15.0,13.446808510638299,20.0,10.0,632.0
90692495,2024-09-12T05:27:40.000Z,32,10.0,19.25,221.0,10.0,616.0
90692995,2024-09-12T05:59:50.000Z,46,10.0,12.173913043478262,20.0,10.0,560.0
90693495,2024-09-12T06:32:00.000Z,27,15.0,14.333333333333334,20.0,10.0,387.0
90693995,2024-09-12T07:04:01.000Z,48,10.0,12.604166666666666,20.0,10.0,605.0
90694495,2024-09-12T07:36:10.000Z,38,10.0,12.5,20.0,10.0,475.0
90694995,2024-09-12T08:08:40.000Z,20,15.0,16.1,20.0,10.0,322.0
90695495,2024-09-12T08:40:42.000Z,51,10.0,12.901960784313726,20.0,10.0,658.0
90695995,2024-09-12T09:13:01.000Z,37,15.0,13.783783783783784,20.0,10.0,510.0
90696495,2024-09-12T09:45:10.000Z,38,10.0,13.289473684210526,20.0,10.0,505.0
90696995,2024-09-12T10:17:21.000Z,64,15.0,13.125,20.0,10.0,840.0
90697495,2024-09-12T10:49:40.000Z,14,15.0,16.785714285714285,20.0,15.0,235.0
90697995,2024-09-12T11:22:01.000Z,27,15.0,15.37037037037037,20.0,10.0,415.0
90698495,2024-09-12T11:54:11.000Z,41,15.0,15.317073170731707,20.0,10.0,628.0
90698995,2024-09-12T12:26:21.000Z,44,10.0,15.772727272727273,150.0,10.0,694.0
90699495,2024-09-12T12:58:40.000Z,65,15.0,952.9230769230769,50000.0,10.0,61940.0
90699995,2024-09-12T13:31:01.000Z,46,15.0,17.347826086956523,64.0,10.0,798.0
90700495,2024-09-12T14:03:30.000Z,30,15.0,18.666666666666668,150.0,10.0,560.0
90700995,2024-09-12T14:35:51.000Z,44,10.0,15.727272727272727,150.0,10.0,692.0
90701495,2024-09-12T15:08:20.000Z,55,10.0,12.454545454545455,20.0,10.0,685.0
90701995,2024-09-12T15:40:40.000Z,35,10.0,12.82857142857143,20.0,10.0,449.0
90702495,2024-09-12T16:12:42.000Z,34,15.0,19.41176470588235,221.0,10.0,660.0
90702995,2024-09-12T16:45:00.000Z,35,10.0,13.142857142857142,20.0,10.0,460.0
90703495,2024-09-12T17:17:10.000Z,42,10.0,13.095238095238095,20.0,10.0,550.0
90703995,2024-09-12T17:49:22.000Z,52,10.0,14.846153846153847,150.0,10.0,772.0
90704495,2024-09-12T18:21:31.000Z,34,15.0,14.176470588235293,20.0,10.0,482.0
90704995,2024-09-12T18:53:40.000Z,44,11.0,13.0,20.0,10.0,572.0
90705495,2024-09-12T19:26:10.000Z,41,10.0,15.78048780487805,150.0,10.0,647.0
90705995,2024-09-12T19:58:41.000Z,54,15.0,14.648148148148149,30.0,10.0,791.0
90706495,2024-09-12T20:30:52.000Z,40,11.0,14.55,30.0,10.0,582.0
90706995,2024-09-12T21:03:01.000Z,46,10.0,12.326086956521738,20.0,10.0,567.0
90707495,2024-09-12T21:34:51.000Z,51,10.0,12.843137254901961,20.0,10.0,655.0
90707995,2024-09-12T22:06:41.000Z,59,10.0,12.338983050847459,20.0,10.0,728.0
90708495,2024-09-12T22:38:41.000Z,35,15.0,14.914285714285715,20.0,10.0,522.0
90708995,2024-09-12T23:10:51.000Z,56,12.0,13.607142857142858,30.0,10.0,762.0
90709495,2024-09-12T23:42:52.000Z,36,15.0,14.083333333333334,20.0,10.0,507.0
90709995,2024-09-13T00:15:11.000Z,47,10.0,12.553191489361701,20.0,10.0,590.0
90710495,2024-09-13T00:47:20.000Z,39,15.0,15.76923076923077,30.0,10.0,615.0
90710995,2024-09-13T01:19:32.000Z,43,10.0,14.744186046511627,30.0,10.0,634.0
90711495,2024-09-13T01:51:50.000Z,40,10.0,16.05,150.0,10.0,642.0
90711995,2024-09-13T02:24:31.000Z,42,10.0,12.69047619047619,20.0,10.0,533.0
90712495,2024-09-13T02:56:51.000Z,11,20.0,18.181818181818183,20.0,15.0,200.0
90712995,2024-09-13T03:29:20.000Z,29,15.0,14.137931034482758,20.0,10.0,410.0
90713495,2024-09-13T04:01:51.000Z,54,15.0,15.0,30.0,10.0,810.0
90713995,2024-09-13T04:34:12.000Z,50,15.0,14.98,30.0,10.0,749.0
90714495,2024-09-13T05:06:42.000Z,42,15.0,14.928571428571429,30.0,10.0,627.0
90714995,2024-09-13T05:39:10.000Z,30,10.0,13.5,20.0,10.0,405.0
90715495,2024-09-13T06:11:31.000Z,49,15.0,14.816326530612244,30.0,10.0,726.0
90715995,2024-09-13T06:43:42.000Z,45,10.0,244.88888888888889,5249.0,10.0,11020.0
90716495,2024-09-13T07:16:01.000Z,51,15.0,13.470588235294118,20.0,10.0,687.0
90716995,2024-09-13T07:48:02.000Z,56,10.0,12.803571428571429,20.0,10.0,717.0
90717495,2024-09-13T08:20:31.000Z,40,11.0,13.175,20.0,10.0,527.0
90717995,2024-09-13T08:52:51.000Z,38,10.0,12.947368421052632,20.0,10.0,492.0
90718495,2024-09-13T09:25:01.000Z,43,15.0,16.88372093023256,30.0,10.0,726.0
90718995,2024-09-13T09:57:11.000Z,46,15.0,14.978260869565217,30.0,10.0,689.0
90719495,2024-09-13T10:29:40.000Z,38,10.0,284.2368421052632,5195.0,10.0,10801.0
90719995,2024-09-13T11:01:50.000Z,49,10.0,15.918367346938776,150.0,10.0,780.0
90720495,2024-09-13T11:34:01.000Z,44,10.0,12.272727272727273,20.0,10.0,540.0
90720995,2024-09-13T12:06:01.000Z,47,15.0,16.23404255319149,150.0,10.0,763.0
90721495,2024-09-13T12:38:10.000Z,49,15.0,13.571428571428571,20.0,10.0,665.0
90721995,2024-09-13T13:10:02.000Z,39,15.0,15.051282051282051,30.0,10.0,587.0
90722495,2024-09-13T13:42:31.000Z,45,15.0,15.044444444444444,30.0,10.0,677.0
90722995,2024-09-13T14:15:00.000Z,35,12.0,13.971428571428572,30.0,10.0,489.0
90723495,2024-09-13T14:47:22.000Z,28,15.0,14.642857142857142,20.0,10.0,410.0
90723995,2024-09-13T15:19:32.000Z,44,10.0,12.363636363636363,20.0,10.0,544.0
90724495,2024-09-13T15:51:42.000Z,38,10.0,17.763157894736842,150.0,10.0,675.0
90724995,2024-09-13T16:24:02.000Z,42,15.0,13.785714285714286,32.0,10.0,579.0
90725495,2024-09-13T16:56:02.000Z,44,15.0,14.227272727272727,44.0,10.0,626.0
90725995,2024-09-13T17:28:11.000Z,44,10.0,12.386363636363637,20.0,10.0,545.0
90726495,2024-09-13T18:00:11.000Z,35,10.0,12.914285714285715,20.0,10.0,452.0
90726995,2024-09-13T18:32:32.000Z,41,15.0,13.341463414634147,20.0,10.0,547.0
90727495,2024-09-13T19:04:30.000Z,44,10.0,13.227272727272727,20.0,10.0,582.0
90727995,2024-09-13T19:36:40.000Z,37,10.0,12.216216216216216,20.0,10.0,452.0
90728495,2024-09-13T20:08:41.000Z,35,10.0,15.285714285714286,150.0,10.0,535.0
90728995,2024-09-13T20:40:30.000Z,34,11.5,13.470588235294118,20.0,10.0,458.0
90729495,2024-09-13T21:12:30.000Z,50,15.0,16.4,150.0,10.0,820.0
90729995,2024-09-13T21:44:12.000Z,47,11.0,13.212765957446809,20.0,10.0,621.0
90730495,2024-09-13T22:16:20.000Z,30,15.0,15.833333333333334,30.0,10.0,475.0
90730995,2024-09-13T22:48:21.000Z,49,15.0,14.571428571428571,30.0,10.0,714.0
90731495,2024-09-13T23:20:21.000Z,45,15.0,13.555555555555555,20.0,10.0,610.0
90731995,2024-09-13T23:52:32.000Z,30,15.0,18.533333333333335,30.0,15.0,556.0
90732495,2024-09-14T00:24:51.000Z,45,12.0,14.755555555555556,30.0,10.0,664.0
90732995,2024-09-14T00:57:02.000Z,50,15.0,14.6,30.0,10.0,730.0
90733495,2024-09-14T01:29:30.000Z,48,15.0,14.6875,30.0,10.0,705.0
90733995,2024-09-14T02:01:41.000Z,47,15.0,14.361702127659575,30.0,10.0,675.0
90734495,2024-09-14T02:33:52.000Z,53,10.0,13.773584905660377,30.0,10.0,730.0
90734995,2024-09-14T03:06:10.000Z,34,15.0,14.411764705882353,20.0,10.0,490.0
90735495,2024-09-14T03:38:20.000Z,48,15.0,13.958333333333334,20.0,10.0,670.0
90735995,2024-09-14T04:10:30.000Z,19,15.0,15.157894736842104,20.0,10.0,288.0
90736495,2024-09-14T04:42:50.000Z,53,11.0,14.037735849056604,30.0,10.0,744.0
90736995,2024-09-14T05:15:00.000Z,49,15.0,15.10204081632653,30.0,10.0,740.0
90737495,2024-09-14T05:47:01.000Z,24,15.0,16.333333333333332,20.0,12.0,392.0
90737995,2024-09-14T06:19:12.000Z,45,15.0,13.222222222222221,20.0,10.0,595.0
90738495,2024-09-14T06:51:22.000Z,44,10.0,12.522727272727273,20.0,10.0,551.0
90738995,2024-09-14T07:23:40.000Z,45,15.0,13.244444444444444,20.0,10.0,596.0
90739495,2024-09-14T07:55:41.000Z,46,13.5,13.304347826086957,20.0,10.0,612.0
90739995,2024-09-14T08:27:50.000Z,44,15.0,15.227272727272727,30.0,10.0,670.0
90740495,2024-09-14T09:00:00.000Z,51,15.0,13.333333333333334,20.0,10.0,680.0
90740995,2024-09-14T09:32:20.000Z,54,13.5,13.0,20.0,10.0,702.0
90741495,2024-09-14T10:04:40.000Z,54,15.0,15.944444444444445,150.0,10.0,861.0
90741995,2024-09-14T10:36:41.000Z,38,10.0,13.421052631578947,20.0,10.0,510.0
90742495,2024-09-14T11:09:02.000Z,49,10.0,13.16326530612245,20.0,10.0,645.0
90742995,2024-09-14T11:41:21.000Z,45,12.0,19.0,150.0,10.0,855.0
90743495,2024-09-14T12:13:40.000Z,45,15.0,13.222222222222221,20.0,10.0,595.0
90743995,2024-09-14T12:45:40.000Z,49,10.0,12.959183673469388,20.0,10.0,635.0
90744495,2024-09-14T13:17:40.000Z,40,10.0,13.5,20.0,10.0,540.0
90744995,2024-09-14T13:49:41.000Z,52,15.0,13.403846153846153,20.0,10.0,697.0
90745495,2024-09-14T14:22:01.000Z,58,12.5,13.275862068965518,20.0,10.0,770.0
90745995,2024-09-14T14:53:51.000Z,51,10.0,13.176470588235293,20.0,10.0,672.0
90746495,2024-09-14T15:26:21.000Z,41,10.0,13.317073170731707,20.0,10.0,546.0
90746995,2024-09-14T15:58:51.000Z,26,15.0,16.53846153846154,20.0,15.0,430.0
90747495,2024-09-14T16:31:11.000Z,47,10.0,13.212765957446809,20.0,10.0,621.0
90747995,2024-09-14T17:03:10.000Z,41,15.0,13.414634146341463,20.0,10.0,550.0
90748495,2024-09-14T17:35:22.000Z,55,15.0,14.363636363636363,30.0,10.0,790.0
90748995,2024-09-14T18:07:22.000Z,66,10.0,13.636363636363637,30.0,10.0,900.0
90749495,2024-09-14T18:39:40.000Z,52,15.0,13.461538461538462,20.0,10.0,700.0
90749995,2024-09-14T19:11:52.000Z,44,15.0,13.409090909090908,20.0,10.0,590.0
90750495,2024-09-14T19:44:02.000Z,30,15.0,17.333333333333332,30.0,10.0,520.0
90750995,2024-09-14T20:16:22.000Z,39,12.0,13.256410256410257,20.0,10.0,517.0
90751495,2024-09-14T20:48:51.000Z,45,10.0,14.266666666666667,30.0,10.0,642.0
90751995,2024-09-14T21:21:01.000Z,41,10.0,12.804878048780488,20.0,10.0,525.0
90752495,2024-09-14T21:53:02.000Z,42,10.0,13.214285714285714,20.0,10.0,555.0
90752995,2024-09-14T22:25:10.000Z,46,10.0,12.76086956521739,20.0,10.0,587.0
90753495,2024-09-14T22:57:10.000Z,63,10.0,13.80952380952381,30.0,10.0,870.0
90753995,2024-09-14T23:29:22.000Z,37,15.0,14.162162162162161,20.0,10.0,524.0
90754495,2024-09-15T00:01:40.000Z,44,13.5,13.113636363636363,20.0,10.0,577.0
90754995,2024-09-15T00:33:41.000Z,54,10.0,14.425925925925926,50.0,10.0,779.0
90755495,2024-09-15T01:05:52.000Z,49,15.0,14.0,45.0,10.0,686.0
90755995,2024-09-15T01:38:11.000Z,46,13.5,14.869565217391305,30.0,10.0,684.0
90756495,2024-09-15T02:10:12.000Z,32,10.0,12.65625,20.0,10.0,405.0
90756995,2024-09-15T02:42:21.000Z,49,10.0,12.89795918367347,20.0,10.0,632.0
90757495,2024-09-15T03:14:30.000Z,42,12.5,12.976190476190476,20.0,10.0,545.0
90757995,2024-09-15T03:46:40.000Z,49,15.0,16.632653061224488,30.0,10.0,815.0
90758495,2024-09-15T04:18:40.000Z,43,12.0,13.232558139534884,20.0,10.0,569.0
90758995,2024-09-15T04:50:41.000Z,48,10.0,14.479166666666666,30.0,10.0,695.0
90759495,2024-09-15T05:22:51.000Z,52,10.0,12.596153846153847,20.0,10.0,655.0
90759995,2024-09-15T05:55:01.000Z,41,10.0,13.658536585365853,20.0,10.0,560.0
90760495,2024-09-15T06:27:02.000Z,39,15.0,13.512820512820513,20.0,10.0,527.0
90760995,2024-09-15T06:59:11.000Z,33,10.0,12.424242424242424,20.0,10.0,410.0
90761495,2024-09-15T07:31:20.000Z,39,15.0,14.35897435897436,20.0,10.0,560.0
90761995,2024-09-15T08:03:20.000Z,43,15.0,13.488372093023257,20.0,10.0,580.0
90762495,2024-09-15T08:35:20.000Z,41,12.0,16.4390243902439,150.0,10.0,674.0
90762995,2024-09-15T09:07:20.000Z,35,15.0,15.571428571428571,30.0,10.0,545.0
90763495,2024-09-15T09:39:31.000Z,42,15.0,14.452380952380953,30.0,10.0,607.0
90763995,2024-09-15T10:11:40.000Z,40,12.5,14.875,30.0,10.0,595.0
90764495,2024-09-15T10:43:40.000Z,48,12.0,13.208333333333334,20.0,10.0,634.0
90764995,2024-09-15T11:15:50.000Z,44,10.0,12.727272727272727,20.0,10.0,560.0
90765495,2024-09-15T11:48:00.000Z,50,10.0,15.44,150.0,10.0,772.0
90765995,2024-09-15T12:20:10.000Z,44,13.5,13.454545454545455,30.0,10.0,592.0
90766495,2024-09-15T12:52:10.000Z,33,15.0,14.545454545454545,20.0,10.0,480.0
