TimeStamp,Price,Currency
2024-08-09 10:17:36.160,0.5900008095096665,usd
2024-08-09 11:02:22.536,0.5878590048193506,usd
2024-08-09 12:15:18.090,0.5863078202718115,usd
2024-08-09 13:02:03.973,0.5833854229894467,usd
2024-08-09 14:07:59.481,0.5834472281334191,usd
2024-08-09 15:18:21.249,0.5774329160638768,usd
2024-08-09 16:15:37.135,0.5746291345861292,usd
2024-08-09 17:06:29.928,0.5781413575149188,usd
2024-08-09 18:19:23.314,0.5753792517950531,usd
2024-08-09 19:06:23.096,0.5780377747527302,usd
2024-08-09 20:13:09.424,0.5794147937519178,usd
2024-08-09 21:10:31.151,0.5769534472024206,usd
2024-08-09 22:16:08.646,0.5789805652679308,usd
2024-08-09 23:16:35.517,0.5803857272644292,usd
2024-08-10 00:12:32.617,0.5794586154076916,usd
2024-08-10 01:10:00.584,0.5812200588823695,usd
2024-08-10 02:05:58.668,0.5802242607337001,usd
2024-08-10 03:09:00.015,0.5824549804749724,usd
2024-08-10 04:10:37.871,0.5908688511587639,usd
2024-08-10 05:09:45.842,0.5868276353594555,usd
2024-08-10 06:10:25.714,0.5850591428224454,usd
2024-08-10 07:03:05.090,0.5885511403879098,usd
2024-08-10 08:10:01.730,0.5863770163501142,usd
2024-08-10 09:02:48.121,0.587379734271826,usd
2024-08-10 10:02:51.640,0.586688920437193,usd
2024-08-10 11:11:30.566,0.5885272680051551,usd
2024-08-10 12:14:52.618,0.5907957592501238,usd
2024-08-10 13:20:16.000,0.5990913198046837,usd
2024-08-10 14:19:09.832,0.5980982542032509,usd
2024-08-10 15:04:30.132,0.5967736005528376,usd
2024-08-10 16:18:47.698,0.5978360992983082,usd
2024-08-10 17:02:11.546,0.594563883202137,usd
2024-08-10 18:17:59.141,0.597627461860371,usd
2024-08-10 19:17:57.710,0.5943093066152059,usd
2024-08-10 20:06:48.068,0.5920480926440678,usd
2024-08-10 21:01:44.665,0.5946830687645842,usd
2024-08-10 22:11:48.934,0.5886915337435774,usd
2024-08-10 23:01:06.485,0.5871370609872899,usd
2024-08-11 00:08:06.225,0.5858585647472525,usd
2024-08-11 01:05:27.484,0.5893501053899238,usd
2024-08-11 02:04:43.121,0.5906746313608945,usd
2024-08-11 03:04:13.232,0.5908452104000239,usd
2024-08-11 04:06:30.816,0.5885619286132783,usd
2024-08-11 05:04:43.602,0.5873210381009527,usd
2024-08-11 06:06:32.677,0.5904580017408576,usd
2024-08-11 07:07:39.935,0.5914474752629582,usd
2024-08-11 08:09:07.195,0.5913112886930136,usd
2024-08-11 09:04:44.380,0.5902559336237692,usd
2024-08-11 10:10:45.716,0.5811159790601239,usd
2024-08-11 11:01:27.729,0.5823487472473211,usd
2024-08-11 12:01:49.512,0.5768577309957088,usd
2024-08-11 13:01:09.117,0.5766000397442794,usd
2024-08-11 14:01:51.737,0.5738570446149089,usd
2024-08-11 15:04:56.233,0.5676999274191742,usd
2024-08-11 16:18:05.011,0.5676030889077431,usd
2024-08-11 17:10:54.686,0.570278018980012,usd
2024-08-11 18:11:44.468,0.570087459709576,usd
2024-08-11 19:19:27.530,0.5653075934992418,usd
2024-08-11 20:17:57.781,0.5540900662333896,usd
2024-08-11 21:06:23.618,0.5498966985835013,usd
2024-08-11 22:17:16.130,0.5516087757191503,usd
2024-08-11 23:14:08.306,0.5505654144053633,usd
2024-08-12 00:00:20.487,0.5528843062140291,usd
2024-08-12 01:04:25.754,0.555810922765409,usd
2024-08-12 02:05:52.218,0.560166561803811,usd
2024-08-12 03:11:55.103,0.5604703761171093,usd
2024-08-12 04:15:34.208,0.5647013464705818,usd
2024-08-12 05:15:45.016,0.5633962491644045,usd
2024-08-12 06:13:23.665,0.5618855081962681,usd
2024-08-12 07:12:12.201,0.5606017478630816,usd
2024-08-12 08:09:24.306,0.5701548416131996,usd
2024-08-12 09:04:14.474,0.5702454984425334,usd
2024-08-12 10:17:00.480,0.5680238620402265,usd
2024-08-12 11:15:17.816,0.5775326554660919,usd
2024-08-12 12:00:34.152,0.5782152070986806,usd
2024-08-12 13:10:56.700,0.575038495354621,usd
2024-08-12 14:21:26.267,0.5668356758510451,usd
2024-08-12 15:04:49.362,0.5751428601183758,usd
2024-08-12 16:23:58.451,0.5715713217710716,usd
2024-08-12 17:22:22.450,0.5746004228403645,usd
2024-08-12 18:14:17.175,0.5705713147600633,usd
2024-08-12 19:13:55.499,0.566229121379325,usd
2024-08-12 20:21:08.986,0.5673268716186632,usd
2024-08-12 21:21:26.421,0.5630781926369196,usd
2024-08-12 22:20:42.199,0.5654087512609414,usd
2024-08-12 23:05:55.186,0.5666782395448161,usd
2024-08-13 00:04:21.328,0.56872334108916,usd
2024-08-13 01:12:04.237,0.5691305382445979,usd
2024-08-13 02:18:01.006,0.5685653652945774,usd
2024-08-13 03:17:42.575,0.569474058323681,usd
2024-08-13 04:12:34.625,0.5641000343169565,usd
2024-08-13 05:07:43.616,0.5657659259857009,usd
2024-08-13 06:17:06.821,0.565090925394704,usd
2024-08-13 07:21:56.816,0.5712141954981845,usd
2024-08-13 08:15:01.609,0.5732201892475509,usd
2024-08-13 09:05:32.465,0.5727242540693971,usd
2024-08-13 10:21:30.940,0.5687676410099812,usd
2024-08-13 11:02:51.094,0.5755052640132657,usd
2024-08-13 12:00:42.173,0.5750253861121447,usd
2024-08-13 13:07:21.174,0.5759496367486979,usd
2024-08-13 14:08:52.890,0.5709479592855121,usd
2024-08-13 15:10:43.626,0.5735055118670733,usd
2024-08-13 16:21:40.033,0.575295328969255,usd
2024-08-13 17:04:18.220,0.5812456023925238,usd
2024-08-13 18:03:21.242,0.5821050043445807,usd
2024-08-13 19:02:26.922,0.5808450795277436,usd
2024-08-13 20:23:24.399,0.574929361106518,usd
2024-08-13 21:21:46.762,0.5750780527362443,usd
2024-08-13 22:03:30.078,0.5791019853275596,usd
2024-08-13 23:18:11.758,0.5767248261382647,usd
2024-08-14 00:00:34.457,0.5764397935244148,usd
2024-08-14 01:07:18.417,0.5752728052373193,usd
2024-08-14 02:01:54.042,0.572129365915707,usd
2024-08-14 03:19:37.226,0.5796064944372397,usd
2024-08-14 04:12:27.223,0.5796999587453289,usd
2024-08-14 05:23:18.478,0.578654493998858,usd
2024-08-14 06:22:59.826,0.5767057084110441,usd
2024-08-14 07:07:36.499,0.5774971266700303,usd
2024-08-14 08:05:18.515,0.5769118986204869,usd
2024-08-14 09:00:34.606,0.5762742145580115,usd
2024-08-14 10:07:56.996,0.5761962794017633,usd
2024-08-14 11:05:35.870,0.5796796536670625,usd
2024-08-14 12:04:18.641,0.5800863473699633,usd
2024-08-14 13:15:13.687,0.5774308008089138,usd
2024-08-14 14:15:49.241,0.565321725696637,usd
2024-08-14 15:19:43.732,0.5740649524606909,usd
2024-08-14 16:09:31.024,0.5740509453113233,usd
2024-08-14 17:13:56.103,0.5721042182140619,usd
2024-08-14 18:16:51.444,0.5709192401435637,usd
2024-08-14 19:13:20.867,0.5692526176922715,usd
2024-08-14 20:01:53.430,0.5710888997429799,usd
2024-08-14 21:12:23.949,0.5684091942543595,usd
2024-08-14 22:14:09.125,0.5661433255066582,usd
2024-08-14 23:08:17.305,0.568840863109169,usd
2024-08-15 00:14:05.770,0.5697067655074157,usd
2024-08-15 01:20:42.129,0.5704307640285506,usd
2024-08-15 02:13:14.687,0.5723787131496159,usd
2024-08-15 03:20:43.038,0.5719544823229004,usd
2024-08-15 04:11:16.224,0.5719253179495778,usd
2024-08-15 05:05:39.124,0.5693521130802996,usd
2024-08-15 06:07:20.761,0.5649298335746742,usd
2024-08-15 07:06:09.886,0.5647360031448991,usd
2024-08-15 08:20:20.789,0.5660729465017554,usd
2024-08-15 09:13:00.685,0.5658192217532056,usd
2024-08-15 10:12:34.733,0.5653515550689233,usd
2024-08-15 11:12:31.496,0.5677791774779175,usd
2024-08-15 12:07:21.933,0.5692071452315766,usd
2024-08-15 13:08:24.736,0.5680544144370278,usd
2024-08-15 14:18:02.278,0.5691751594028831,usd
2024-08-15 15:14:47.005,0.5687756768435679,usd
2024-08-15 16:05:39.360,0.5718032591976524,usd
2024-08-15 17:11:36.348,0.5699228586904745,usd
2024-08-15 18:11:24.069,0.5559524558091786,usd
2024-08-15 19:19:37.996,0.5557753214889456,usd
2024-08-15 20:24:47.463,0.5521241545866739,usd
2024-08-15 21:25:24.813,0.5573327175146088,usd
2024-08-15 22:20:43.066,0.5576605161323263,usd
2024-08-15 23:21:38.759,0.561328358400001,usd
2024-08-16 00:05:34.129,0.560465588506589,usd
2024-08-16 01:15:59.448,0.5592555692158844,usd
2024-08-16 02:09:58.566,0.5616486954269096,usd
2024-08-16 03:09:47.738,0.566665348431212,usd
2024-08-16 04:09:06.358,0.5630892095275543,usd
2024-08-16 05:00:28.817,0.5647206846330343,usd
2024-08-16 06:17:19.990,0.5668650033173773,usd
2024-08-16 07:03:46.786,0.5687971327981743,usd
2024-08-16 08:10:36.171,0.5698303053419872,usd
2024-08-16 09:20:29.222,0.5677164273381461,usd
2024-08-16 10:12:34.034,0.5681839322173561,usd
2024-08-16 11:16:16.197,0.5667938821887897,usd
2024-08-16 12:18:59.672,0.5648501820884171,usd
2024-08-16 13:06:52.379,0.5597206980120043,usd
2024-08-16 14:14:25.173,0.5598419801073072,usd
2024-08-16 15:16:23.068,0.5598448402787973,usd
2024-08-16 16:21:18.078,0.5588344868874918,usd
2024-08-16 17:01:42.961,0.5619682056294579,usd
2024-08-16 18:22:36.684,0.5667036676960916,usd
2024-08-16 19:17:48.160,0.5672105184493185,usd
2024-08-16 20:07:17.184,0.5664195358035897,usd
2024-08-16 21:02:00.765,0.5665087165466541,usd
2024-08-16 22:17:23.694,0.5644555024532513,usd
2024-08-16 23:08:34.896,0.5638231491085048,usd
2024-08-17 00:18:47.452,0.5622995538121525,usd
2024-08-17 01:17:44.652,0.5635947501503451,usd
2024-08-17 02:08:31.691,0.5648101719568632,usd
2024-08-17 03:22:45.658,0.5631558929556768,usd
2024-08-17 04:00:26.918,0.5633340787738815,usd
2024-08-17 05:22:39.718,0.5643078881228635,usd
2024-08-17 06:17:19.926,0.5655958432200444,usd
2024-08-17 07:11:22.762,0.5651200258105114,usd
2024-08-17 08:03:58.649,0.5648766476110039,usd
2024-08-17 09:11:04.347,0.5637282801090683,usd
2024-08-17 10:01:24.173,0.5632370522846472,usd
2024-08-17 11:13:59.063,0.563904997724758,usd
2024-08-17 12:15:14.699,0.5650996264376527,usd
2024-08-17 13:17:12.180,0.5665900022095658,usd
2024-08-17 14:15:51.283,0.5670591806780544,usd
2024-08-17 15:21:49.653,0.5678294727054903,usd
2024-08-17 16:17:12.706,0.5682801789723284,usd
2024-08-17 17:22:27.854,0.5692914650040019,usd
2024-08-17 18:11:20.131,0.5681112099753444,usd
2024-08-17 19:08:40.021,0.5685435915209051,usd
2024-08-17 20:06:57.264,0.5675518264901159,usd
2024-08-17 21:07:34.846,0.5667195402732643,usd
2024-08-17 22:11:37.939,0.566076791372048,usd
2024-08-17 23:09:47.657,0.5657932132865745,usd
2024-08-18 00:06:55.626,0.5668480204754887,usd
2024-08-18 01:07:37.662,0.5662596612067524,usd
2024-08-18 02:09:57.653,0.5655432408625609,usd
2024-08-18 03:08:32.158,0.5681554168263353,usd
2024-08-18 04:06:43.490,0.566011780553763,usd
2024-08-18 05:06:38.789,0.5662357479936787,usd
2024-08-18 06:13:39.862,0.565407313329461,usd
2024-08-18 07:10:43.356,0.565529592310801,usd
2024-08-18 08:11:50.632,0.5652976969304392,usd
2024-08-18 09:01:47.544,0.5660621754503692,usd
2024-08-18 10:13:41.970,0.56849116895367,usd
2024-08-18 11:06:04.391,0.5677706236545808,usd
2024-08-18 12:05:47.863,0.5683973896417508,usd
2024-08-18 13:02:59.583,0.5735742486757613,usd
2024-08-18 14:14:40.478,0.5719062621185333,usd
2024-08-18 15:16:46.571,0.5724335802564869,usd
2024-08-18 16:17:01.593,0.5732444546802502,usd
2024-08-18 17:16:25.747,0.5732202523461677,usd
2024-08-18 18:15:12.442,0.570443025406299,usd
2024-08-18 19:07:16.072,0.5717099002307668,usd
2024-08-18 20:18:10.116,0.5736988625723866,usd
2024-08-18 21:17:06.163,0.5726162809972879,usd
2024-08-18 22:17:45.511,0.5717402645995986,usd
2024-08-18 23:14:23.616,0.5713858155412584,usd
2024-08-19 00:02:24.561,0.5634604748416262,usd
2024-08-19 01:11:13.029,0.5626013498501596,usd
2024-08-19 02:09:50.098,0.5668442584664491,usd
2024-08-19 03:06:27.424,0.5678134955679803,usd
2024-08-19 04:01:56.690,0.5664417776040463,usd
2024-08-19 05:17:28.843,0.5667137089077244,usd
2024-08-19 06:02:39.464,0.5670498663348726,usd
2024-08-19 07:15:08.138,0.5727131706369182,usd
2024-08-19 08:16:31.376,0.5753122267611338,usd
2024-08-19 09:07:02.395,0.5776118953564529,usd
2024-08-19 10:08:00.032,0.5815157286950531,usd
2024-08-19 11:12:23.357,0.5872777837496218,usd
2024-08-19 12:21:29.745,0.5840425353505477,usd
2024-08-19 13:01:13.719,0.5813467894380071,usd
2024-08-19 14:09:17.511,0.5761626870533472,usd
2024-08-19 15:17:42.257,0.580544455541981,usd
2024-08-19 16:19:47.054,0.5800884590395726,usd
2024-08-19 17:08:14.246,0.5888766652309448,usd
2024-08-19 18:19:10.560,0.59791068191877,usd
2024-08-19 19:01:14.302,0.6029960704664076,usd
2024-08-19 20:20:38.687,0.599423090558426,usd
2024-08-19 21:21:40.179,0.5961874388025252,usd
2024-08-19 22:21:08.441,0.598236520343542,usd
2024-08-19 23:19:53.519,0.5965327382872331,usd
2024-08-20 00:17:30.855,0.5999069644300287,usd
2024-08-20 01:20:42.717,0.6044369135389133,usd
2024-08-20 02:04:09.125,0.6034138424365472,usd
2024-08-20 03:17:50.037,0.6071319087462811,usd
2024-08-20 04:11:12.854,0.6082706654771496,usd
2024-08-20 05:10:01.609,0.6076769539410792,usd
2024-08-20 06:19:04.683,0.609880847495506,usd
2024-08-20 07:08:28.452,0.609463094603601,usd
2024-08-20 08:12:38.628,0.6093843870581874,usd
2024-08-20 09:08:02.975,0.6108055335316633,usd
2024-08-20 10:10:35.210,0.6098076629240049,usd
2024-08-20 11:21:02.331,0.6083094666004767,usd
2024-08-20 12:14:42.756,0.6087335908075999,usd
2024-08-20 13:20:18.412,0.6038099474671803,usd
2024-08-20 14:10:48.054,0.6015224294946533,usd
2024-08-20 15:19:55.719,0.5893151748982486,usd
2024-08-20 16:06:16.203,0.5920361157852337,usd
2024-08-20 17:10:55.944,0.5986742509608567,usd
2024-08-20 18:20:37.567,0.5994929299785927,usd
2024-08-20 19:23:48.688,0.6014201088813709,usd
2024-08-20 20:22:36.361,0.597598888843381,usd
2024-08-20 21:06:38.307,0.5964324807640167,usd
2024-08-20 22:11:16.808,0.5957678528370274,usd
2024-08-20 23:11:37.971,0.5955930556724557,usd
2024-08-21 00:00:25.240,0.594394755189024,usd
2024-08-21 01:04:05.364,0.5927763778533249,usd
2024-08-21 02:01:29.946,0.5964910267834383,usd
2024-08-21 03:01:20.791,0.599279898558835,usd
2024-08-21 04:09:12.685,0.5957340475174946,usd
2024-08-21 05:00:55.983,0.5955099881818892,usd
2024-08-21 06:10:53.029,0.5965207512571309,usd
2024-08-21 07:23:15.229,0.5977400909040559,usd
2024-08-21 08:04:56.012,0.5985197462657694,usd
2024-08-21 09:22:04.759,0.595472940204551,usd
2024-08-21 10:00:25.584,0.5970170031031742,usd
2024-08-21 11:04:23.917,0.5995189574324511,usd
2024-08-21 12:02:32.889,0.596681429996241,usd
2024-08-21 13:16:18.043,0.5949472782599934,usd
2024-08-21 14:10:14.147,0.594135382943832,usd
2024-08-21 15:02:01.258,0.5912023940922796,usd
2024-08-21 16:08:53.876,0.5907974635634964,usd
2024-08-21 17:21:07.718,0.5968435424997417,usd
2024-08-21 18:03:27.033,0.5999069819695091,usd
2024-08-21 19:09:30.452,0.6031713738259031,usd
2024-08-21 20:25:32.363,0.6020129926742476,usd
2024-08-21 21:25:34.549,0.6005940763298749,usd
2024-08-21 22:25:42.232,0.6031224770753955,usd
2024-08-21 23:17:11.349,0.6003694797338657,usd
2024-08-22 00:18:59.892,0.6001033732629096,usd
2024-08-22 01:07:09.239,0.5988858024029011,usd
2024-08-22 02:14:38.459,0.5994036384866829,usd
2024-08-22 03:21:04.646,0.5965728405246347,usd
2024-08-22 04:16:51.585,0.5984428515450835,usd
2024-08-22 05:11:57.983,0.5971773627125925,usd
2024-08-22 06:06:24.120,0.6035689567557212,usd
2024-08-22 07:23:11.294,0.6019308891698398,usd
2024-08-22 08:18:18.494,0.6008028338178217,usd
2024-08-22 09:03:31.022,0.6001728600235933,usd
2024-08-22 10:21:54.292,0.6013518281094697,usd
2024-08-22 11:04:20.772,0.6036340147114988,usd
2024-08-22 12:12:37.272,0.6008893439881654,usd
2024-08-22 13:09:58.525,0.5981975973914481,usd
2024-08-22 14:10:54.215,0.5982275622201912,usd
2024-08-22 15:10:54.571,0.6002949892625766,usd
2024-08-22 16:00:29.024,0.5960368062112017,usd
2024-08-22 17:01:59.497,0.5960374624388919,usd
2024-08-22 18:13:25.686,0.5989485938658003,usd
2024-08-22 19:20:52.085,0.5996350214154204,usd
2024-08-22 20:25:54.571,0.5983535427584935,usd
2024-08-22 21:14:28.301,0.595731345639768,usd
2024-08-22 22:02:36.733,0.59609992780195,usd
2024-08-22 23:03:13.521,0.596895899895816,usd
2024-08-23 00:11:28.590,0.5988678123768281,usd
2024-08-23 01:09:15.716,0.598823774454837,usd
2024-08-23 02:21:56.327,0.6004594105121668,usd
2024-08-23 03:00:26.918,0.6002979849373451,usd
2024-08-23 04:00:27.763,0.5985297729745219,usd
2024-08-23 05:18:49.037,0.5983341708630135,usd
2024-08-23 06:14:19.956,0.6002685379936517,usd
2024-08-23 07:01:18.123,0.6012507674593932,usd
2024-08-23 08:15:40.467,0.6002006219091364,usd
2024-08-23 09:16:44.896,0.5991638391800387,usd
2024-08-23 10:04:17.034,0.5992961727734554,usd
2024-08-23 11:14:26.512,0.59793473645739,usd
2024-08-23 12:01:22.373,0.5970760831602757,usd
2024-08-23 13:09:12.746,0.598219773692015,usd
2024-08-23 14:16:11.095,0.6015632811816264,usd
2024-08-23 15:24:35.203,0.6000448047870262,usd
2024-08-23 16:24:39.553,0.5994312599557408,usd
2024-08-23 17:23:59.385,0.6011533676865974,usd
2024-08-23 18:25:26.332,0.6084123847878887,usd
2024-08-23 19:11:47.171,0.6071292537904265,usd
2024-08-23 20:24:52.941,0.6085929567132999,usd
2024-08-23 21:18:23.677,0.6098646925775462,usd
2024-08-23 22:03:31.740,0.612947657696772,usd
2024-08-23 23:21:15.105,0.6120415147218119,usd
2024-08-24 00:05:42.691,0.6114493513529861,usd
2024-08-24 01:18:49.847,0.6084872945595354,usd
2024-08-24 02:06:40.226,0.6074640865572165,usd
2024-08-24 03:16:42.821,0.6087134270025863,usd
2024-08-24 04:16:27.801,0.6088554859730275,usd
2024-08-24 05:14:41.131,0.6071235079292848,usd
2024-08-24 06:00:55.332,0.6085459932384516,usd
2024-08-24 07:10:27.905,0.6118417096809009,usd
2024-08-24 08:16:26.575,0.6087186295302203,usd
2024-08-24 09:19:28.767,0.6088598373295472,usd
2024-08-24 10:20:39.456,0.6115905324431634,usd
2024-08-24 11:02:17.277,0.6109170632920002,usd
2024-08-24 12:13:03.662,0.6142026641988079,usd
2024-08-24 13:15:37.271,0.6161085890842746,usd
2024-08-24 14:01:26.556,0.6271821581849093,usd
2024-08-24 15:14:16.672,0.6234176199790613,usd
2024-08-24 16:22:41.113,0.6233255129877949,usd
2024-08-24 17:13:24.790,0.6244623587115533,usd
2024-08-24 18:01:35.741,0.6228042197752361,usd
2024-08-24 19:22:22.023,0.6206346150680622,usd
2024-08-24 20:25:01.821,0.6238784375365771,usd
2024-08-24 21:23:23.420,0.6179224583894835,usd
2024-08-24 22:25:22.516,0.6093284141375152,usd
2024-08-24 23:18:33.003,0.6118347309404707,usd
2024-08-25 00:20:24.504,0.612496675662591,usd
2024-08-25 01:06:52.913,0.6119870480423532,usd
2024-08-25 02:12:12.303,0.6088884607996057,usd
2024-08-25 03:01:10.051,0.608851654287914,usd
2024-08-25 04:12:24.682,0.6063761531173113,usd
2024-08-25 05:15:30.803,0.6076251619306975,usd
2024-08-25 06:09:46.275,0.6084515219506583,usd
2024-08-25 07:18:19.798,0.6014372975729085,usd
2024-08-25 08:08:47.336,0.5976648616585283,usd
2024-08-25 09:16:59.971,0.6012819314144325,usd
2024-08-25 10:08:15.891,0.599433822577483,usd
2024-08-25 11:01:28.576,0.6007183890628434,usd
2024-08-25 12:23:35.494,0.6021341572309662,usd
2024-08-25 13:19:36.327,0.6026907856590362,usd
2024-08-25 14:05:58.831,0.6046983884218131,usd
2024-08-25 15:21:25.357,0.6048812739998592,usd
2024-08-25 16:08:55.570,0.6038940512469186,usd
2024-08-25 17:17:12.481,0.6018292377495323,usd
2024-08-25 18:05:42.688,0.6015003224564297,usd
2024-08-25 19:14:07.092,0.6008286796839741,usd
2024-08-25 20:15:03.706,0.6013857884700434,usd
2024-08-25 21:07:46.737,0.6010077440074358,usd
2024-08-25 22:20:38.415,0.6053827170759684,usd
2024-08-25 23:17:04.464,0.6049229863081107,usd
2024-08-26 00:10:47.088,0.6014072441716466,usd
2024-08-26 01:14:08.836,0.5978425394887873,usd
2024-08-26 02:10:52.249,0.5967144858953818,usd
2024-08-26 03:11:31.574,0.5968619361447807,usd
2024-08-26 04:04:27.654,0.5963590526571412,usd
2024-08-26 05:19:25.884,0.5961651943820551,usd
2024-08-26 06:16:37.774,0.5961903506504794,usd
2024-08-26 07:20:36.640,0.5935898771159467,usd
2024-08-26 08:16:05.459,0.5963197340685443,usd
2024-08-26 09:00:17.425,0.5982343598470157,usd
2024-08-26 10:11:00.064,0.5983382948998681,usd
2024-08-26 11:10:33.080,0.5957381703145741,usd
2024-08-26 12:11:51.406,0.5956414866217362,usd
2024-08-26 13:16:07.596,0.5935876865710503,usd
2024-08-26 14:00:45.163,0.5935260599939437,usd
2024-08-26 15:24:33.161,0.5907374082488068,usd
2024-08-26 16:22:39.822,0.5926394400408305,usd
2024-08-26 17:19:53.766,0.5911573060595496,usd
2024-08-26 18:23:19.274,0.5803167945576032,usd
2024-08-26 19:09:28.041,0.5829364465223551,usd
2024-08-26 20:21:00.534,0.5805309745817999,usd
2024-08-26 21:22:58.392,0.5860838838077359,usd
2024-08-26 22:24:50.213,0.5872989811492978,usd
2024-08-26 23:19:36.382,0.5901678105094262,usd
2024-08-27 00:16:22.382,0.5880775890854311,usd
2024-08-27 01:00:12.466,0.5884156350242533,usd
2024-08-27 02:18:09.989,0.5921049757230501,usd
2024-08-27 03:00:38.976,0.5925682283460657,usd
2024-08-27 04:07:28.009,0.5931716762267307,usd
2024-08-27 05:14:08.083,0.5925183348396492,usd
2024-08-27 06:01:09.094,0.5931750779834712,usd
2024-08-27 07:06:50.188,0.5908904701335209,usd
2024-08-27 08:06:09.373,0.5911261594824572,usd
2024-08-27 09:19:51.521,0.5900185632131302,usd
2024-08-27 10:00:16.535,0.5854887096929393,usd
2024-08-27 11:02:43.221,0.5847230313257732,usd
2024-08-27 12:08:44.677,0.5863535221871828,usd
2024-08-27 13:21:41.620,0.5927331872797006,usd
2024-08-27 14:11:54.234,0.5913524172323622,usd
2024-08-27 15:31:46.683,0.593963666500518,usd
2024-08-27 16:11:32.674,0.5937948133007708,usd
2024-08-27 17:16:14.257,0.5980010397701778,usd
2024-08-27 18:15:49.231,0.5957779870952259,usd
2024-08-27 19:21:44.199,0.5947069485967111,usd
2024-08-27 20:01:51.321,0.5923120087835523,usd
2024-08-27 21:04:46.887,0.5905731840098006,usd
2024-08-27 22:10:26.445,0.5719145321248634,usd
2024-08-27 23:14:46.551,0.565593174346134,usd
2024-08-28 00:14:25.094,0.5647666355334283,usd
2024-08-28 01:27:23.060,0.5659087340321859,usd
2024-08-28 02:14:58.713,0.5679247300107653,usd
2024-08-28 03:10:37.511,0.567788893727822,usd
2024-08-28 04:15:40.210,0.5680021368736393,usd
2024-08-28 05:04:37.577,0.56836262580982,usd
2024-08-28 06:07:55.166,0.5699302438713271,usd
2024-08-28 07:23:03.626,0.5712642906353202,usd
2024-08-28 08:20:28.782,0.5695046775646075,usd
2024-08-28 09:18:06.252,0.5732648083851866,usd
2024-08-28 10:09:36.568,0.5774291149781818,usd
2024-08-28 11:03:30.090,0.5779875096548192,usd
2024-08-28 12:18:15.895,0.5823125894213305,usd
2024-08-28 13:24:12.699,0.58072127160839,usd
2024-08-28 14:10:22.755,0.5738738339309242,usd
2024-08-28 15:26:52.718,0.5662365927749988,usd
2024-08-28 16:05:57.325,0.5686865892065006,usd
2024-08-28 17:16:01.731,0.5718283389220866,usd
2024-08-28 18:26:00.049,0.5706090015187216,usd
2024-08-28 19:23:44.221,0.5732026570695669,usd
